scientific_name,cell_id,center_latitude,center_longitude,south_latitude,north_latitude,west_longitude,east_longitude,source
Ciconia ciconia,ciconia_ciconia_0001,36.00,-9.00,35.75,36.25,-9.375,-8.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3482,66.50,18.75,66.25,66.75,18.375,19.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3483,66.50,19.50,66.25,66.75,19.125,19.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3484,66.50,20.25,66.25,66.75,19.875,20.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3485,66.50,21.00,66.25,66.75,20.625,21.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3486,66.50,21.75,66.25,66.75,21.375,22.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3487,66.50,22.50,66.25,66.75,22.125,22.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3488,66.50,23.25,66.25,66.75,22.875,23.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3489,66.50,24.00,66.25,66.75,23.625,24.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3490,66.50,24.75,66.25,66.75,24.375,25.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3491,66.50,25.50,66.25,66.75,25.125,25.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3492,66.50,26.25,66.25,66.75,25.875,26.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3493,66.50,27.00,66.25,66.75,26.625,27.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3494,66.50,27.75,66.25,66.75,27.375,28.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3495,66.50,28.50,66.25,66.75,28.125,28.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3496,66.50,29.25,66.25,66.75,28.875,29.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3497,66.50,30.00,66.25,66.75,29.625,30.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3498,66.50,30.75,66.25,66.75,30.375,31.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3499,66.50,31.50,66.25,66.75,31.125,31.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3500,67.00,4.50,66.75,67.25,4.125,4.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3501,67.00,5.25,66.75,67.25,4.875,5.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3502,67.00,6.00,66.75,67.25,5.625,6.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3503,67.00,6.75,66.75,67.25,6.375,7.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3504,67.00,7.50,66.75,67.25,7.125,7.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3505,67.00,8.25,66.75,67.25,7.875,8.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3506,67.00,9.00,66.75,67.25,8.625,9.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3507,67.00,9.75,66.75,67.25,9.375,10.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3508,67.00,10.50,66.75,67.25,10.125,10.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3509,67.00,11.25,66.75,67.25,10.875,11.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3510,67.00,12.00,66.75,67.25,11.625,12.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3511,67.00,12.75,66.75,67.25,12.375,13.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3512,67.00,13.50,66.75,67.25,13.125,13.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3513,67.00,14.25,66.75,67.25,13.875,14.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3514,67.00,15.00,66.75,67.25,14.625,15.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3515,67.00,15.75,66.75,67.25,15.375,16.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3516,67.00,16.50,66.75,67.25,16.125,16.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3517,67.00,17.25,66.75,67.25,16.875,17.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3518,67.00,18.00,66.75,67.25,17.625,18.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3519,67.00,18.75,66.75,67.25,18.375,19.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3520,67.00,19.50,66.75,67.25,19.125,19.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3521,67.00,20.25,66.75,67.25,19.875,20.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3522,67.00,21.00,66.75,67.25,20.625,21.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3523,67.00,21.75,66.75,67.25,21.375,22.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3524,67.00,22.50,66.75,67.25,22.125,22.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3525,67.00,23.25,66.75,67.25,22.875,23.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3526,67.00,24.00,66.75,67.25,23.625,24.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3527,67.00,24.75,66.75,67.25,24.375,25.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3528,67.00,25.50,66.75,67.25,25.125,25.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3529,67.00,26.25,66.75,67.25,25.875,26.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3530,67.00,27.00,66.75,67.25,26.625,27.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3531,67.00,27.75,66.75,67.25,27.375,28.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3532,67.00,28.50,66.75,67.25,28.125,28.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3533,67.00,29.25,66.75,67.25,28.875,29.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3534,67.00,30.00,66.75,67.25,29.625,30.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3535,67.00,30.75,66.75,67.25,30.375,31.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3536,67.00,31.50,66.75,67.25,31.125,31.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3537,67.50,4.50,67.25,67.75,4.125,4.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3538,67.50,5.25,67.25,67.75,4.875,5.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3539,67.50,6.00,67.25,67.75,5.625,6.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3540,67.50,6.75,67.25,67.75,6.375,7.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3541,67.50,7.50,67.25,67.75,7.125,7.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3542,67.50,8.25,67.25,67.75,7.875,8.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3543,67.50,9.00,67.25,67.75,8.625,9.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3544,67.50,9.75,67.25,67.75,9.375,10.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3545,67.50,10.50,67.25,67.75,10.125,10.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3546,67.50,11.25,67.25,67.75,10.875,11.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3547,67.50,12.00,67.25,67.75,11.625,12.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3548,67.50,12.75,67.25,67.75,12.375,13.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3549,67.50,13.50,67.25,67.75,13.125,13.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3550,67.50,14.25,67.25,67.75,13.875,14.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3551,67.50,15.00,67.25,67.75,14.625,15.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3552,67.50,15.75,67.25,67.75,15.375,16.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3553,67.50,16.50,67.25,67.75,16.125,16.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3554,67.50,17.25,67.25,67.75,16.875,17.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3555,67.50,18.00,67.25,67.75,17.625,18.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3556,67.50,18.75,67.25,67.75,18.375,19.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3557,67.50,19.50,67.25,67.75,19.125,19.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3558,67.50,20.25,67.25,67.75,19.875,20.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3559,67.50,21.00,67.25,67.75,20.625,21.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3560,67.50,21.75,67.25,67.75,21.375,22.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3561,67.50,22.50,67.25,67.75,22.125,22.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3562,67.50,23.25,67.25,67.75,22.875,23.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3563,67.50,24.00,67.25,67.75,23.625,24.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3564,67.50,24.75,67.25,67.75,24.375,25.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3565,67.50,25.50,67.25,67.75,25.125,25.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3566,67.50,26.25,67.25,67.75,25.875,26.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3567,67.50,27.00,67.25,67.75,26.625,27.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3568,67.50,27.75,67.25,67.75,27.375,28.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3569,67.50,28.50,67.25,67.75,28.125,28.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3570,67.50,29.25,67.25,67.75,28.875,29.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3571,67.50,30.00,67.25,67.75,29.625,30.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3572,67.50,30.75,67.25,67.75,30.375,31.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3573,67.50,31.50,67.25,67.75,31.125,31.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3574,68.00,4.50,67.75,68.25,4.125,4.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3575,68.00,5.25,67.75,68.25,4.875,5.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3576,68.00,6.00,67.75,68.25,5.625,6.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3577,68.00,6.75,67.75,68.25,6.375,7.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3578,68.00,7.50,67.75,68.25,7.125,7.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3579,68.00,8.25,67.75,68.25,7.875,8.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3580,68.00,9.00,67.75,68.25,8.625,9.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3581,68.00,9.75,67.75,68.25,9.375,10.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3582,68.00,10.50,67.75,68.25,10.125,10.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3583,68.00,11.25,67.75,68.25,10.875,11.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3584,68.00,12.00,67.75,68.25,11.625,12.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3585,68.00,12.75,67.75,68.25,12.375,13.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3586,68.00,13.50,67.75,68.25,13.125,13.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3587,68.00,14.25,67.75,68.25,13.875,14.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3588,68.00,15.00,67.75,68.25,14.625,15.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3589,68.00,15.75,67.75,68.25,15.375,16.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3590,68.00,16.50,67.75,68.25,16.125,16.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3591,68.00,17.25,67.75,68.25,16.875,17.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3592,68.00,18.00,67.75,68.25,17.625,18.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3593,68.00,18.75,67.75,68.25,18.375,19.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3594,68.00,19.50,67.75,68.25,19.125,19.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3595,68.00,20.25,67.75,68.25,19.875,20.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Cuculus canorus,cuculus_canorus_3596,68.00,21.00,67.75,68.25,20.625,21.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
